Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G3,Level,NA,25,NA,NA,15; 16
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G3,Level,NA,25,NA,NA,15; 16
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G3,Level,NA,25,NA,NA,15; 16
Telecommunication,Axiata,Total,NA,NA,Governance,G3,Indicator,NA,12.499999999999998,NA,NA,NA
Telecommunication,Axiata,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
